id,SMILES,Rg
354467864,*C1C(=O)N(c2cc(Br)c(O[Si](C)(C)C)c(Br)c2)C(=O)C1*,13.783493995666504
354485735,*CCCCOC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)O*)cc3)cc2)cc1,22.077533721923828
354498686,*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2Oc2ccc(Cl)cc2)cc1,23.36092567443848
354785060,*Nc1ccc(C(C)(C)c2ccc(C(C)(c3ccc(N)cc3)c3ccc(N*)cc3)cc2)cc1,19.274396896362305
354906741,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(=O)c4cccc(C(=O)c5ccc(Oc6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)cc5)c4)cc3)cc1)C2=O,23.97728876
355069751,*CC(C)(CCC)COC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,14.04141616821289
355158617,*CC(*)(CC(=O)Oc1ccc(OCCCCCCC)cc1)C(=O)Oc1ccc(OCCCCCCC)cc1,11.790765762329102
355564083,*Oc1ccc(C(=Nc2ccc(N=C(c3ccccc3)c3ccc(Oc4ccc(C(C)(C)c5ccc(*)cc5)cc4)cc3)cc2)c2ccccc2)cc1,21.80565643310547
355968898,*C=CC1CC(*)C(C(=O)OC(C)(C)C)C1C(=O)OC(C)(C)C,12.539202690124512
356782883,*Oc1ccc(Oc2ccc(C(=O)Nc3ccc(Oc4ccc(S(=O)(=O)c5ccc(Oc6ccc(NC(=O)c7ccc(*)cc7)cc6)cc5)cc4)cc3)cc2)cc1,23.47437668
356916100,*CC(*)(C)c1ccccc1,14.83591616
356993441,*Oc1ccc(C(c2ccc(OC(=O)c3ccc(C(c4ccc(C(*)=O)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,25.121532440185547
357011061,*Nc1cc(NC(=O)c2ccc(C(*)=O)cc2)cc(C(=O)Oc2ccc(-c3ccccc3)cc2)c1,22.58465576171875
357282616,*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1,21.75823783874512
357513605,*CCCCCNC(=O)CCCCCCCC(=O)N*,21.612808227539062
357543937,*c1ccc(N2C(=O)c3ccc(Oc4ccc(Oc5ccc(P(=O)(c6ccccc6)c6ccc(Oc7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5)cc4)cc3C2=O)cc1,21.62956047058105
358009894,*Nc1cc(NC(=O)Nc2ccc(Cc3ccc(NC(*)=O)cc3)cc2)cc(C(=O)Nc2cccc3c2C(=O)c2ccccc2C3=O)c1,24.718904495239254
358172536,*C=C(*)CCCOc1ccc(OC(=O)c2ccc(OCCCC)cc2)cc1,20.23928642272949
358272082,*Nc1c(N)c(O)c2c(c1N*)CN(O)N=C2,15.580246925354004
359188290,*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C(=O)c5ccc(Oc6ccc(-c7nc(-c8ccc(-c9nc(*)c(-c%10ccccc%10)[nH]9)cc8)[nH]c7-c7ccccc7)cc6)cc5)cc4)cc3)cc2)cc1,22.630788803100582
359434805,*Nc1cc2c(cc1N*)[C@@](C)(c1ccccc1)CC2(C)C,12.908432006835938
359677253,*Oc1cccc(NC(=O)c2ccc(C(=O)Nc3ccc(*)cc3)cc2)c1,20.507530212402344
359720037,*Nc1ccc(-c2ccc(NC(=O)Cc3cc(C)c(CC(*)=O)cc3C)cc2)cc1,16.327646255493164
359727146,*Oc1cccc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccc(C(C)(c6ccccc6)c6ccc(Oc7ccc(C(=O)Nc8ccc(*)cc8)cc7)cc6)cc5)cc4)cc3)cc12,25.37903213500977
359769379,*CCCCCCCCCCOC(=O)c1ccccc1C(=O)O*,19.784040451049805
360768817,*CC(*)(C)C(=O)OCCc1ccc(N=Nc2ccccc2)cc1,12.341320037841797
360823125,*CC(*)(C)C(=O)OCc1ccc(Cl)cc1Cl,13.68850803375244
360959263,*CCNC(=O)c1ccc(-c2ccc(O*)cc2)cc1,19.89751434326172
361088502,*CC(*)(C)C(=O)OCCCOc1ccc(-c2ccc(C#N)cc2)cc1,12.915464401245115
361254383,*Nc1cc(-c2ccccc2)c(-c2ccccc2)c(-c2cccc3ccccc23)c1N*,15.02004051208496
361271652,*N[C@@H]1C=c2c([nH]c(=O)n2N*)=C1N,18.23702812194824
361586466,*CCSSSSCCO*,21.84194564819336
362892396,*Nc1ccc(CCCCc2ccc(N*)cc2)cc1,19.59119225
363282083,*c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6C5=O)cc4)cc3)cc2)cc1,20.843164443969727
363316865,*Oc1c(-c2ccccc2)cc(*)cc1-c1cccc(C)c1,16.584774017333984
363884489,*CC(*)OC(=O)c1ccc(C)cc1,14.025924682617188
363982437,*c1cc(CCCCCCCCCCCCCCCCCCC)c(*)s1,16.655027389526367
364021169,*=C=C=C(COS(=O)(=O)c1ccc(C)cc1)C(=*)COS(=O)(=O)c1ccc(C)cc1,17.37320327758789
364113470,*c1ccc(-c2ccc(-c3nc4ccccc4c(-c4ccc(Oc5ccc(-c6c(-c7ccccc7)c(*)nc7ccccc67)cc5)cc4)c3-c3ccccc3)cc2)cc1,21.83596992492676
364555377,*CC(*)OC(=O)c1ccc(OC(C)=O)cc1,14.939508438110352
364982310,*CC(*)c1ccc(C(=O)OC)cc1,13.1037956
365169812,*Oc1ccc(NC(=C(C#N)C#N)c2cccc(C(Nc3ccc(Oc4ccc(NC(=O)c5ccc(C(=O)Nc6ccc(*)cc6)cc5)cc4)cc3)=C(C#N)C#N)c2)cc1,22.65660095214844
366601299,*Oc1cc(CC)cc(OC(=O)c2cccc(C(*)=O)c2)c1,19.256872177124023
366883952,*CCCCOCCCCOCCCCOC(=O)c1ccc(N=Cc2ccc(C=Nc3ccc(C(=O)O*)cc3)cc2)cc1,21.570453643798828
366967975,*Nc1ccc(Cc2ccccc2-c2ccccc2Cc2ccc(N*)cc2)cc1,20.95281219482422
367099874,*CC(*)(C)C(=O)OCCOc1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,12.772253036499023
367205774,*c1ccc(CCc2ccccc2N2C(=O)C(=O)N(c3ccc(Cc4ccc(N5C(=O)C(=O)N(*)C5=O)cc4)cc3)C2=O)cc1,20.08125114440918
367282123,*OC(C)COC(C)COC(=O)c1ccc(C(*)=O)cc1,16.426206588745117
367646881,*c1ccc(Oc2ccc(-c3cnc4cc(Oc5ccc6nc(*)cnc6c5)ccc4n3)cc2)cc1,21.84475898742676
367702294,*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(O)C(O)c4ccc(*)cc4)cc3)cc2)cc1,21.971174240112305
367735151,*C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc4)cc2)C3=O)cc1,26.739158630371094
367931242,*CCCC(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1,22.04174423217773
367944221,*Cc1cc2cc(C(=O)Nc3ccc(Oc4ccc(NC(=O)c5cc6cc(*)c(OC(=O)COc7ccc8ccc(=O)oc8c7)cc6oc5=O)cc4)cc3)c(=O)oc2cc1OC(=O)COc1ccc2ccc(=O)oc2c1,20.961151123046875
368322688,*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C(F)(F)C(F)(F)C(*)(F)F)cc5C4=O)cc3)cc1)C2=O,23.696643829345703
368356823,*CC(*)(C)C(=O)OCc1cccc([N+](=O)[O-])c1,11.3618897
368542881,*C/C=C\C[Si](*)(CCCOc1ccccc1)c1ccccc1,13.719958305358888
368592179,*Nc1ccc(C(*)=O)cc1,21.93305778503418
368595823,*C(=O)NCCCCCCCCCCNC(=O)c1cncc(*)c1,20.41049194335937
368968267,*CCN(CCOC(=O)c1ccc(C(=O)O*)c(OCCC)c1)c1ccc(N=Nc2ccc(-c3nc4cc([N+](=O)[O-])ccc4[nH]3)cc2)cc1,19.53058433532715
369213312,*C(=O)OCCCCCCOC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,24.721179962158203
369610662,*SCC(=O)NN=Cc1ccc(OCCCCOc2ccc(C=NNC(=O)CSc3nnc(*)s3)cc2)cc1,19.251991271972656
369639389,*CCCCCCN(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)N(*)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,13.595376968383787
369676731,*Oc1ccc(C(=Cc2ccc(-c3ccc(C=C(c4ccccc4)c4ccc(OC(*)=O)cc4)cc3)cc2)c2ccccc2)cc1,23.97579765319824
369827633,*c1cccc(OCCCOc2cccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)c1,20.08550453186035
370323439,*Oc1ccc2ccc(Oc3ccc(C(=O)Nc4ccc(Oc5ccc(C(C)(c6ccccc6)c6ccc(Oc7ccc(NC(=O)c8ccc(*)cc8)cc7)cc6)cc5)cc4)cc3)cc2c1,24.788158416748047
370727281,*Nc1ccc([C@@H](CCCCCCCCCCC)c2ccc(C3(c4ccc([C@@H](CCCCCCCCCCC)c5ccc(N*)cc5)cc4)CCCCC3)cc2)cc1,16.918140411376953
370833911,*CCSSSS*,24.191421508789062
370860168,*CCCCOC(=O)NCCCCCCNC(=O)O*,20.52674865722656
370933065,*c1ccc2c(c1)C(=O)N(c1c(C)cc(C(c3ccccc3)(c3cc(C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C(C)C)c3)C(F)(F)F)cc1C(C)C)C2=O,18.486207962036133
371139580,*Nc1ccc(-c2c(-c3ccccc3)cc(N*)c(-c3ccccc3)c2-c2ccccc2)cc1,18.742685317993164
371520322,*Oc1ccc(C(*)=O)cc1CCCCC,16.76270294189453
371572748,*CCCC(C)(C)CNC(=O)c1cccc(C(=O)N*)c1,17.93146514892578
371620331,*Oc1ccc(Oc2ccc(C(=O)c3cccc(C(=O)c4ccc(*)cc4)c3)cc2)cc1,21.77912139892578
371754917,*Oc1ccc(NC(=O)c2cc(NC(=O)CCN3C(=O)c4ccccc4C3=O)cc(C(=O)Nc3ccc(*)cc3)c2)cc1,23.013675689697266
371907376,*c1nc(C(F)(F)C(F)(F)C(F)(F)F)nc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(*)(F)F)n1,17.45865821838379
372375740,*C(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3cc(-c5nc6ccccc6s5)cc(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)cc2)cc1,22.35763931274414
372416932,*Nc1ccccc1C(c1ccccc1N)(c1ccccc1N*)C1CCCCC1,12.81954574584961
372715194,*CC(*)OC(=O)c1ccc(OC(=O)CCC)cc1,12.25368206
372897734,*NC(C)CCC(C)(C)CCCNC(=O)c1ccc(C(*)=O)cc1,16.553768157958984
373230047,*Nc1ccc(Cc2ccc(Cc3ccc(Cc4ccc(N*)cc4)c(C)c3)cc2C)cc1,20.935775756835938
373313460,*CC(*)OC(=O)CC,14.03059072
373751734,*c1ccc(OCCOc2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)cc1,20.157005310058597
373797398,*CC(O*)C1CC(F)(F)C1(F)F,16.868207931518555
373831673,*CCCC(=O)N*,20.76166343688965
373885914,*OC(C)CCOC(=O)c1ccc(-c2ccc(C(*)=O)cc2)cc1,17.045955657958984
374709833,*CCCCCCCCCCCCCCOC(=O)CCCCCCC(=O)O*,21.54233832
374925730,*CCC(Cl)C(*)Cl,21.78634698
375189153,*c1ccc(Oc2cccc(NC(=O)c3cc(NC(=O)c4ccc(OC(C)=O)cc4)cc(C(=O)Nc4cccc(Oc5ccc(-c6nnc(*)o6)cc5)c4)c3)c2)cc1,23.46350098
375346790,*C(=O)N1C(=S)N(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)C(C)=C(C(=O)OCC)C1c1ccc(OC)cc1OC,23.99767494
375374780,*CCCCCCCCCCNC(=O)NCCCCCCCCNC(=O)N*,20.6076312
375389813,*Oc1ccc(S(=O)c2ccc(Oc3ccc(C=NN=Cc4ccc(*)cc4)cc3)cc2)cc1,22.13826942443848
375630257,*CC=CC(C)S(*)(=O)=O,20.88341522216797
376977834,*CCCCCCCNC(=O)CCCCCCCCCC(=O)N*,22.70774878
377086807,*Oc1ccc(Oc2ccc(NC(=O)c3ccc(Oc4ccc(Oc5ccc(C(=O)Nc6ccc(*)cc6)cc5)cc4-c4ccccc4)cc3)cc2)cc1,21.932830810546875
377154393,*CC(*)c1ccccc1COCc1ccccc1,12.254476547241213
377318088,*C(=O)c1ccc2c(c1OCc1ccccc1[N+](=O)[O-])C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(*)c(OCc6ccccc6[N+](=O)[O-])c5C4=O)cc3)cc1)C2=O,19.227031707763672
377845835,*c1ccc(-c2nc3cc(Oc4ccc(NC(=O)CN5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(CC(=O)Nc7ccc(Oc9ccc%10nc(-c%11ccccc%11)c(*)nc%10c9)cc7)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)ccc3nc2-c2ccccc2)cc1,23.567466735839844
377905218,*CC(=O)NCCCCCCNC(=O)Cc1ccc(O*)cc1,16.597314834594727
378178373,*c1cc(Br)c(OC(=O)c2ccc(C(=O)Oc3c(Br)cc(C4(*)OC(=O)c5ccccc54)cc3Br)cc2)c(Br)c1,16.653217315673828
378689716,*c1cc(C(=O)OCCCC)cc(N2C(=O)CC(C3Cc4ccccc4C4C(=O)N(*)C(=O)C43)C2=O)c1,12.984936714172363
378754763,*CC1(*)CC(=O)N(c2ccccc2)C1=O,14.023418426513672
378853299,*CCCC(C)(C)CNC(=O)CCCCC(=O)N*,18.536808013916016
378871007,*c1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(C4(*)NC(=O)c5ccccc54)cc3)cc2)cc1,18.320537567138672
378915192,*CC(*)c1ccc(Cl)c(C)c1,16.172067642211914
379560437,*CCCCP(C)(=O)CCCNC(=O)CCCCC(=O)N*,19.58182144165039
379965710,*Cc1c(C)c(C)c(CSC(=O)c2ccc(C(=O)S*)cc2)c(C)c1C,16.502538681030273
380076712,*Nc1c(N*)c(-c2cccc(C)c2)c(-c2ccccc2)c(-c2ccccc2)c1-c1ccccc1,14.077764511108398
380209354,*OC(F)(C(*)(F)F)C(F)(F)F,18.90944480895996
380408256,*Oc1ccc(C(C)(C)c2ccc(C(C)(C)c3ccc(Oc4ccc(C(=O)Nc5ccc(Cc6ccc(NC(=O)c7ccc(*)cc7)cc6)cc5)cc4)cc3)cc2)cc1,24.13042449951172
380596855,*CCCCCCCCCCOC(=O)CCCCSCCCCC(=O)O*,22.02214241027832
380971589,*CC(*)(C)C(=O)OCCN(CC)c1ccc(N=Nc2ccc(OC)cc2)c(C)c1,11.965154647827148
381746717,*CCOCCOCCOCCOCCOC(=O)CCSCCC(=O)O*,22.008220672607425
381822281,*CC(*)P(=O)(Oc1ccccc1)N(C)C,12.802103996276855
382336764,*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5cccc(*)n5)cc4C(F)(F)F)cc3)(C(F)(F)F)C(F)(F)F)cc2)c(C(F)(F)F)c1,24.787677764892575
382786072,*CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)N*,22.53219601
382859238,*C=CCCCCCC*,21.43154525756836
382866074,*CCCCCCCCCCCC(=O)Oc1ccc2ccc(OC(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2c1,19.68063735961914
382983445,*CCCCCCCCCCOc1ccc(OC(=O)c2ccc(OCCCCCCOc3ccc(C(=O)Oc4ccc(O*)cc4)cc3)cc2)cc1,26.55570698
383068073,*CCCCCNC(=O)CCCCCCCCCCCCC(=O)N*,18.89913865
383183030,*c1cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)c1,19.965696334838867
383211120,*c1cc(CCCCCCCC)c(*)s1,17.635190963745117
383339614,*OC(=O)c1ccccc1NC(=O)c1ccc(C(=O)Nc2ccccc2C(=O)OC(=O)c2cccc(C(*)=O)c2)cc1,15.060251235961914
383541557,*Oc1ccc(NC(=O)c2cc(NC(=O)c3ccc(OC(C)=O)cc3)cc(C(=O)Nc3ccc(Oc4ccc(C(C)(C)c5ccc(*)cc5)cc4)cc3)c2)cc1,23.567975997924805
384321860,*CCCCCCCCCCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O*,20.977725982666016
384392762,*CC(*)c1ccc(Cl)cc1,17.89940277
384493304,*CCCCCCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O*,20.93934440612793
384566125,*CC(*)(C)C(=O)OCC(=O)c1cc2cc(Br)ccc2o1,12.225994110107422
384803806,*C(=O)SSCCCCSSC(=O)N1CCN(*)CC1,18.91815948486328
384892683,*c1cccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccc7ccccc7c6)nc5c4)ccc3nc2-c2ccc3ccccc3c2)c1,23.364017486572266
386257654,*Nc1ccc2c(c1)-c1cc(N*)ccc1C21C=CCCC1,15.424781799316406
386866912,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCC(C)CC(*)=O)cc2)C(=O)OCc2ccccc2)cc1,13.267622947692873
387403474,*c1ccccc1CCc1ccc(N2C(=O)C(=O)N(c3ccc(C)c(N4C(=O)C(=O)N(*)C4=O)c3)C2=O)cc1,17.624481201171875
387542061,*CCCCCCNC(=O)C(CCCCCCCCCCCCCCC)C(=O)N*,15.49662691
387982325,*Oc1ccc(C2(c3ccc(OC(*)=S)cc3)CCCCC2)cc1,22.25958633422852
388271536,*CC(*)C(=O)OC(C1COC(CP(=O)(OCC)OCC)O1)C(OC(=O)C(*)(C)C*)C1COC(CP(=O)(OCC)OCC)O1,12.243366241455078
388880540,*CC(*)c1cc(C(=O)OCCCCCCCC)ccc1-c1ccc(OCCCCCCCC)cc1,12.245237350463867
389198623,*C(=O)c1ccc(C(=O)N(*)c2ccccc2)cc1,22.281475067138672
389422500,*Nc1ccc(-c2ccc(Cc3ccc(-c4ccc(N*)c(C)c4)cc3)cc2)cc1C,18.49799919128418
389523248,*Cc1cccc(CNC(=O)C=C(C)C(=O)N*)c1,15.287522315979004
390128853,*Nc1ccc(Cc2ccc(N*)c3c2CCCC3)c2c1CCCC2,15.667919158935549
390205045,*Nc1cc2c(cc1N*)[C@]1(C)CC[C@@]2(C)C1,15.29480266571045
390452260,*Oc1cccc(NC(=O)c2ccc(Oc3ccc(C(C)(C)c4cccc(C(C)(C)c5ccc(Oc6ccc(C(=O)Nc7ccc(*)cc7)cc6)cc5)c4)cc3)cc2)c1,24.470626831054688
390786079,*C1C(*)C2CC1C(C(=O)OCCC13CC4CC(CC(C4)C1)C3)C2C(=O)OCCC12CC3CC(CC(C3)C1)C2,11.919378280639648
390859311,*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)CC(=O)N(*)C4=S)cc3)c2)cc1,19.03283691
391030269,*c1cccc(P(=O)(c2ccccc2)c2cccc(N3C(=O)c4ccc(NC(=O)OCCOc5ccc(C(C)(C)c6ccc(OCCOC(=O)Nc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)c2)c1,22.206993103027344
391108347,*Oc1ccc(OC(=O)c2ccc(OC(=O)CCCCCCC(*)=O)cc2)cc1,24.14601325988769
391439612,*CCCCCCC(Cl)C(*)Cl,23.56399726867676
391755316,*C=CC1CC(*)C2C3CCC(C3)C12,17.247840881347656
391808404,*CCCCSSCCCCOCO*,22.199125289916992
391913299,*Oc1ccc(C(c2ccccc2)(c2ccccc2)c2ccc(OC(*)=O)cc2)cc1,23.505916595458984
392174026,*CCOCCOC(=O)c1ccc(-n2on2-c2ccc(C(=O)O*)cc2)cc1,21.92890739440918
392422616,*Cc1ccc(OCCOc2ccc(*)c3cccnc23)c2ncccc12,17.898366928100586
392652504,*C=CC1CC(*)C(C#N)(CCCC)C1,14.998717308044434
392657358,*Oc1ccc(NC(=O)c2ccc(OC3COC4C(Oc5ccc(C(=O)Nc6ccc(OC7COC8C(*)COC78)cc6)cc5)COC34)cc2)cc1,24.487354278564453
392908557,*CCCCCCOc1ccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccc(O*)cc4)cc3)cc2)cc1,24.890071868896484
393047512,*Oc1ccc(-c2ccc(OC(=O)c3cc(C(=O)OCCCCCC)c(C(*)=O)cc3C(=O)OCCCCCC)cc2)cc1,21.01428795
393084491,*Nc1ccc(C2(c3ccc(N*)cc3)c3ccccc3-c3ccc(-c4ccccc4)c(-c4ccccc4)c32)cc1,19.83715057373047
393235817,*/C=C/C(C*)CCC,13.41293322
393266857,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C=Cc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,18.078054428100582
393468444,*CCOCCOC(=O)C(CCCCCCC)C(=O)O*,16.365680694580078
393692859,*C=C(*)CNS(=O)(=O)CC,18.52620506286621
393870517,*CC(*)C(=O)c1ccc(CCC)cc1,12.258688926696776
394096295,*CC(*)OC(C)C,13.44308483
394475074,*Nc1ccc2c(c1)C1(CC2(C)C)CC(C)(C)c2ccc(N*)cc21,12.02574348449707
394508821,*CC(*)c1ccccc1C(=O)N(C)C,12.899904251098633
394549340,*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6c(C)cc(C(C)(C)c7cc(C)c(Oc8ccc9c(c8)C(=O)N(*)C9=O)c(C)c7)cc6C)cc5C4=O)cc3)c(C(C)(C)C)c2)cc1,18.53410530090332
395181216,*Oc1ccc(C(C)(C)c2ccc(C(C)(C)c3ccc(Oc4ccc(C(=O)Nc5ccc(NC(=O)c6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1,23.914031982421875
395216039,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(-c4ccc(-c5ccc(*)c(C(F)(F)F)c5)cc4)cc3C(F)(F)F)cc2)cc1,25.004329681396484
395903864,*Nc1cc2c(cc1C)c1cc(N*)c(N)cc1c1cc(N)c(N)cc12,15.75555419921875
396309311,*C(=O)Nc1c(C)cc(Cc2cc(C)c(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(N=Nc5ccc([N+](=O)[O-])cc5)c(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)c(C)c2)cc1C,19.20296669006348
396421326,*Oc1ccc(N=Nc2ccc(Cc3ccc(N=Nc4ccc(OC(=O)c5ccc(C(*)=O)cc5)cc4)cc3[N+](=O)[O-])c([N+](=O)[O-])c2)cc1,24.73349952697754
396650322,*Nc1ccc(-c2cccc(-c3ccc(N)cc3)c2-c2ccc(N*)cc2)cc1,20.345123291015625
396757724,*c1ccc(C2(c3ccc(-c4cc(-c5ccccc5)c5cc(C6(c7ccc8nc(*)cc(-c9ccccc9)c8c7)c7ccccc7-c7ccccc76)ccc5n4)cc3)c3ccccc3C(=O)c3ccccc32)cc1,19.85469055175781
397033633,*CC(*)c1ccc(O)cc1,13.91356146
397580304,*C(*)C(=O)OC1CCCCC1,13.022713661193848
398123321,*Oc1cccc(Oc2ccc3c(=O)n4c5cc(Oc6ccc7c(c6)nc6c8ccc(*)c9cccc(c(=O)n76)c98)ccc5nc4c4cccc2c34)c1,28.073955535888672
398381683,*C(=Cc1cc(OC)c(C=C(c2ccc(F)cc2)c2ccc(-c3ccc(*)cc3)cc2)cc1OC)c1ccc(F)cc1,23.05345344543457
398390180,*CC(*)(CC(=O)OCCCCCCCCC)C(=O)OCCCCCCCCC,11.738571166992188
398441562,*Sc1ccc(Sc2ccc(Sc3ccc(P(=O)(c4ccccc4)c4ccc(*)cc4)cc3)cc2)cc1,24.63508033752441
398923440,*C(=O)Nc1ccc(-c2cc(-c3ccccc3)cc(-c3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(Oc6cccc7c(N8C(=O)c9ccc(*)cc9C8=O)cccc67)cc4)C5=O)cc3)n2)cc1,25.00973129272461
400083990,*CCN(*)C(=O)CC,13.646546363830566
400248641,*CC(*)c1ccc(C(=O)OCCN(CC)CC)cc1,12.202400207519531
400445600,*c1ccc(Oc2ccc(-c3ccc(-c4ccc(Oc5ccc(-c6c7c(c(*)c8ccccc68)C(=O)N(c6ccccc6)C7=O)cc5)c(C(F)(F)F)c4)cc3)cc2C(F)(F)F)cc1,24.72247695922852
400718320,*CC(*)(C)C(=O)OCCCCCCCCCCOc1ccc(C#Cc2cc(OC)c(C=Cc3ccncc3)cc2OC)cc1,12.54698085784912
400901906,*Nc1ccc(-c2ccc(NC(=O)c3ccc(NC(=O)c4ccc([Si](C)(C)c5ccc(C(=O)Nc6ccc(C(*)=O)cc6)cc5)cc4)cc3)cc2)cc1,26.626428604125977
400957282,*c1ccc2oc(-c3ccc(Oc4ccc(C(c5ccc(Oc6ccc(-c7nc8cc(C(*)(C(F)(F)F)C(F)(F)F)ccc8o7)cc6)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3)nc2c1,24.503253936767575
401075968,*CCCCCCCCC(=O)NCCCCCCNC(=O)CCCCO*,20.96547901
401205052,*CC(*)c1ccccc1COCCC,12.52488555
401382872,*CC(C)(C)COC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)O*)cc3)cc2)cc1,16.26992416381836
401549184,*N=P(*)(OCCOCCOCCOP1(OCCOCCOC)=NP(OCCOCCOC)(OCCOCCOC)=NP(OCCOCCOC)(OCCOCCOC)=N1)OCCOCCOCCOP1(OCCOCCOC)=NP(OCCOCCOC)(OCCOCCOC)=NP(OCCOCCOC)(OCCOCCOC)=N1,18.394662857055664
401691844,*OP(=O)(Oc1ccccc1)Oc1c(Cl)c(Cl)c(*)c(Cl)c1Cl,18.017147064208984
401918606,*CCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N*,20.51772176
402031428,*Nc1cc2cccc3c4cccc5cccc(c(c1N*)c23)c54,22.49659538269043
402151358,*Nc1ccc(C2(c3ccc(NC(=O)c4cc(NC(=O)C56CC7CC(CC(C7)C5)C6)cc(C(*)=O)c4)cc3)c3ccccc3-c3ccccc32)cc1,21.22307586669922
402476752,*CCCCCOC(=O)CCCCC(=O)O*,21.34711265563965
402492102,*CCCCCOc1ccc(CCCNC(=O)CCCCC(=O)NCCCc2ccc(O*)cc2)cc1,18.99152374267578
402626556,*Nc1ccc2c(c1)C1(c3cc(C)ccc3-2)c2cc(C)ccc2-c2ccc(N*)cc21,17.299163818359375
403135402,*CC(*)(C)C(=O)OCCCCCCCCOC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1,10.99030876159668
403160938,*CC(*)(CC(=O)Oc1cccc(C)c1)C(=O)Oc1cccc(C)c1,10.97057697
