id,SMILES,Tg,Tg_prediction,Tg_filled
485407995,*Oc1ccccc1C(=O)OC(=O)c1ccccc1OC(=O)CCCCC(*)=O,,50.59529897649372,50.59529897649372
485725497,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C3(C)CC(C)(C)c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc43)cc1)C2=O,,316.0661031448399,316.0661031448399
486162047,*Oc1ccc(C(C)(c2ccccc2)c2ccc(OC(*)=S)cc2)cc1,,170.87900166052714,170.87900166052714
487578819,*CCCCNC(=O)c1ccc(C(=O)N*)c(Sc2ccccc2)c1,,43.85350284622291,43.85350284622291
487601527,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(-c4ccc(Oc5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1,,179.4481184608303,179.4481184608303
488191156,*CCCCCOc1cccc(NC(=O)c2ccc(C(=O)Nc3cccc(O*)c3)cc2)c1,,33.39214476941197,33.39214476941197
488617798,*c1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(-c4nc5ccc(-c6ccc7nc(*)[nH]c7c6)cc5[nH]4)cc3)cc2)cc1,358.667269,,358.667269
489644096,*CCCNC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)CCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NCCCOCCOCCO*)C(C)C)C(C)C,,15.874179892252869,15.874179892252869
489823970,*c1cccc(N2C(=O)c3ccc(Oc4c(C)cc(Cc5cc(C)c(Oc6ccc7c(c6)C(=O)N(*)C7=O)c(C)c5)cc4C)cc3C2=O)c1,,212.86054578746555,212.86054578746555
489861944,*c1ccc(Oc2ccc(-c3ccc(-c4ccc(Oc5ccc(-c6c7c(c(*)c8ccccc68)C(=O)N(c6ccccc6)C7=O)cc5)c(C(F)(F)F)c4)s3)cc2C(F)(F)F)cc1,,245.4646495631096,245.4646495631096
490110901,*CC(O)CN(*)c1ccc(N=Nc2ccc(C(=O)O)cc2)cc1,,68.3089195537832,68.3089195537832
491061236,*C(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc4[nH]c(-c5cc(-c6nc7cc(*)ccc7[nH]6)cc(N6C(=O)c7ccccc7C6=O)c5)nc4c3)cc2)cc1,,224.52927794057177,224.52927794057177
491271299,*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C(C)C)cc(C(C)(C)c4cc(C(C)C)c(*)c(C(C)C)c4)cc3C(C)C)cc2)cc1,,188.0795111904881,188.0795111904881
491291994,*CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCC(=O)N*,,-6.73965101900103,-6.73965101900103
492004375,*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c2)cc1,,232.10046094609424,232.10046094609424
492439302,*Nc1ccc2c(c1)C(c1ccc(C)c(C)c1)(c1ccc(C)c(C)c1)c1cc(N*)ccc1-2,,257.3795685597579,257.3795685597579
492508713,*Nc1ccccc1C(c1ccccc1N)(c1ccccc1N)c1ccccc1N*,,266.3577197935301,266.3577197935301
492534708,*Nc1ccc(-c2ccc(N*)cc2-c2cccc3ccccc23)cc1,,206.7394120275858,206.7394120275858
492635161,*CC(*)(C)C(=O)OCCCCCCCCOc1ccc2cc(C(=O)Oc3ccccc3)ccc2c1,,29.82810126311597,29.82810126311597
492640026,*C(=O)Nc1ccc2c(c1)Cc1cc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(NC(=O)Nc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)ccc1-2,,228.9195226119409,228.9195226119409
493007317,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)c3ccccc3N3C(=O)c4ccc(*)cc4C3=O)cc1)C2=O,,254.73236437774904,254.73236437774904
493762918,*CC(COC(C)C)O*,,-0.934816610220878,-0.934816610220878
494086930,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(P(=O)(c3ccc(C(F)(F)F)cc3)c3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)c1)C2=O,,244.1536962201135,244.1536962201135
494165732,*c1ccc2c(c1)C(=O)N(C1CCC(CC3CCC(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)C(C)C3)CC1C)C2=O,,149.99800218006567,149.99800218006567
494602606,*CCCCCCCNC(=O)CCCCC(=O)N*,,-2.522012695320882,-2.522012695320882
494975376,*c1cccc(C(c2ccccc2)(c2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)C(F)(F)F)c1,,294.36776065545564,294.36776065545564
495203055,*c1ccc(Cc2ccc(N3C(=O)c4ccc([Si](C)(C)O[Si](C)(C)O[Si](C)(C)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,145.9608000613698,145.9608000613698
495342241,*C1C(*)C2CC1C(COCCCc1ccccc1)C2COCCCc1ccccc1,,97.72678513961432,97.72678513961432
495385866,*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5cccc(Oc6ccc(Oc7ccc(Oc8cccc9c8C(=O)N(*)C9=O)cc7)cc6)c5C4=O)cc3)c2)cc1,,216.2526953622728,216.2526953622728
496258709,*CC(*)(C)c1ccc(C(O)C(F)(F)F)cc1,,89.97696503204725,89.97696503204725
496344217,*c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)CC(=O)N(*)C5=S)cc4)cc3)cc2)cc1,,203.21224614101448,203.21224614101448
496407382,*Nc1c(F)c(F)c(-c2c(F)c(F)c(N*)c(F)c2F)c(F)c1F,,178.63206586615706,178.63206586615706
496740168,*c1ccc(-c2ccc(N3C(=O)c4ccc(-c5cccc6c5C(=O)N(*)C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,,272.6255709652178,272.6255709652178
496873266,*C(=O)OCCN(CCOC(=O)c1ccc2c(c1)C(=O)N(c1ccc(N=Nc3ccccc3)c(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O)c1ccccc1,,147.34456435630457,147.34456435630457
497236966,*CC(*)c1cccc(C)c1,,87.22953531620487,87.22953531620487
497317849,*CC#CC#CCOc1ccc(C(=O)OCCN(CCOC(=O)c2ccc(O*)cc2)c2ccc([N+](=O)[O-])cc2)cc1,,82.0842059228853,82.0842059228853
497633362,*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1-c1cccc(C(F)(F)F)c1,,162.4023443853839,162.4023443853839
498302991,*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(S(=O)(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)cc3)cc2)cc1,,233.00579407665649,233.00579407665649
498538377,*c1ccc2c(c1)C(=O)N(c1ccc(N(c3ccc(C=Cc4ccc([N+](=O)[O-])cc4)cc3)c3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,,217.4350777438449,217.4350777438449
498645722,*CC(*)c1cc(-c2ccc(C(=O)OC(C)CC)cc2)ccc1-c1ccc(C(=O)OC(C)CC)cc1,,74.25279945840339,74.25279945840339
499146119,*O[Sn](CCCC)(CCCC)OC(=O)c1ccc(C(*)=O)cc1,,23.16764155601049,23.16764155601049
499802239,*C(=O)Nc1ccc(Oc2ccccc2-c2ccccc2Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(C)c(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)cc2)cc1,,214.21191866846493,214.21191866846493
499947957,*Oc1ccc(C(c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)c2ccccc2C(=O)O)cc1,,188.7188711256822,188.7188711256822
500257329,*C(=O)Nc1ccc(C2(c3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(Sc6ccc(Oc7ccc(Sc8ccc(N9C(=O)c%10ccc(*)cc%10C9=O)cc8)cc7)cc6)cc4)C5=O)cc3)c3ccccc3-c3ccccc32)cc1,,243.9620293786138,243.9620293786138
500559499,*CCOCCOC(=O)CCC(=O)O*,,5.385121594976226,5.385121594976226
501088576,*CC(*)(C)C(=O)OCCCCCCCCCCOc1ccc(OC(=O)c2ccc(OCCCCCCCC)cc2)cc1,,13.408420051360736,13.408420051360736
501489325,*CCNC(=O)c1cccc(C(=O)NCCOc2ccc3c(O*)cccc3c2)c1,,102.57766065171086,102.57766065171086
502239610,*Nc1ccc2cccc3c2c1C=C(CC=C)[C@@H]3N*,,170.14669829482955,170.14669829482955
502600207,*N[C@H]1CC[C@H](C[C@H]2CC[C@H](N*)CC2)CC1,,54.2217763534718,54.2217763534718
503030513,*CCCCCCOc1ccc(C=Cc2ccc(O*)c3ccccc23)cc1,,27.88889764510532,27.88889764510532
503126715,*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,26.065011358830816,26.065011358830816
503535995,*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8c(C)cc(C(C)(C)c9cc(C)c(Oc%10ccc%11c(c%10)C(=O)N(*)C%11=O)c(C)c9)cc8C)cc7C6=O)cc5)cc4)CC4CC3C3CCCC43)cc2)cc1,,245.2485992690199,245.2485992690199
503739413,*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)c1ccc(Oc2ccc([Si](*)(C)C)cc2)cc1,,22.25173643787275,22.25173643787275
503770614,*CC(*)c1ccc(COc2ccc(-c3ccc(C#N)cc3)cc2)cc1,,124.63628117080223,124.63628117080223
503797851,*Oc1ccc(NC(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(C(C)(C)c5ccc(Oc6ccc(C(=O)Nc7ccc(Oc8ccc(C(c9ccc(*)cc9)(C(F)(F)F)C(F)(F)F)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,,216.8251150582728,216.8251150582728
504470036,*CCN(CCOC(=O)CCC#CC#CCCC(=O)O*)c1ccc(N=Nc2c(C)cc(N=Nc3ccc(C#N)cc3)cc2C)cc1,,64.04371736737448,64.04371736737448
504498894,*CCCCCCCCCCOC(=O)c1ccc(C(=O)O*)cc1,,5.396869741372939,5.396869741372939
504683650,*Oc1c(C)cc(*)cc1-c1ccccc1,,153.763387274279,153.763387274279
504741555,*CCC(=O)Nc1ccc(Oc2ccc(NC(=O)CCN3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,142.89671142587397,142.89671142587397
505042674,*CC(OC(C)=O)C1C(=O)N(c2ccccc2)C(=O)C1*,157.3759721,,157.3759721
505139445,*CC(CC)(CC)C(=O)O*,,17.77816595470358,17.77816595470358
505192232,*CCC[Si](*)(C)O[Si](C)(C)CCCOc1ccc(-c2ccc(C#N)cc2)cc1,,20.86085806229676,20.86085806229676
505306090,*c1ccc2c(c1)C(=O)N(c1ccc(OCCN(CCOc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c3ccccc3)cc1)C2=O,,180.15288626829715,180.15288626829715
505372159,*Nc1ccc(C2(c3ccc(N*)cc3)C3=C(C=CCC3)c3ccccc32)cc1,,260.472005983298,260.472005983298
505451918,*c1ccc2c(c1)C(=O)N(c1ccc(Oc3c(C(C)(C)C)cc(-c4ccc(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)cc3C(C)(C)C)c(C(F)(F)F)c1)C2=O,,248.72933040533096,248.72933040533096
505548035,*Oc1cccc2ccc(Oc3ccc(NC(=O)c4cccc(C(=O)Nc5ccc(*)cc5)c4)cc3)cc12,,190.25926281060677,190.25926281060677
505708528,*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,23.230797924254148,23.230797924254148
506323355,*CCCCCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O*,,7.1727351432055,7.1727351432055
506576027,*CCCCCCN(C)C(=O)CCCCCCCCCCCCCCCCC(=O)N(*)C,49.34222836,,49.34222836
506639284,*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(-c5c6c(c(*)c7ccccc57)C(=O)N(c5ccc(C(F)(F)F)cc5)C6=O)cc4)cc3)cc2)cc1,,239.8870087131363,239.8870087131363
506748374,*CCCCC(=O)NCc1ccc(CNC(=O)CCCCO*)cc1,,18.38492948828207,18.38492948828207
506781855,*c1ccc2[nH]c(*)nc2c1,,141.98852190960315,141.98852190960315
506857730,*C1C(=O)N(c2ccc(COC(C)(C)C)cc2)C(=O)C1*,122.5873684,,122.5873684
506874673,*c1ccc(CC(=O)Nc2ccc(-c3ccc(NC(=O)Cc4ccc(-c5sc(*)c(-c6ccccc6)c5-c5ccccc5)cc4)cc3)cc2)cc1,,200.80795572057104,200.80795572057104
506900433,*c1ccc2c(c1)C(=O)N(c1ccc(N(c3ccc(C#N)cc3)c3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,,217.80648853685125,217.80648853685125
507068449,*Nc1ccc([C@H](C)c2ccc([C@H](C)c3ccc([C@@H](C)c4ccc([C@@H](C)c5ccc(N*)cc5)cc4)cc3)cc2)cc1,,176.5965718056832,176.5965718056832
507545745,*C=C1CCCC(=Cc2ccc(-c3cc(OCCCCCC)c(-c4ccc(*)cc4)cc3OCCCCCC)cc2)C1=O,,31.53374662287024,31.53374662287024
507783555,*CC(*)(C#N)C(=O)OC(C)C,,31.156441593942876,31.156441593942876
507898117,*C(=O)c1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc(*)cc4C3=O)cc(C(F)(F)F)c1)C2=O,,251.12872128417075,251.12872128417075
508336740,*CC(*)c1ccc(C(=O)CCCC)cc1,,41.63425581288902,41.63425581288902
508339615,*Nc1ccc(C2(c3ccc(N*)cc3)CCCC[C@H]2C[C@H]2CC[C@H](CCCCC)CC2)cc1,,69.22264037696732,69.22264037696732
508597876,*Oc1ccc(Oc2ccc(C(=O)c3ccccc3-c3ccccc3C(=O)c3ccc(*)cc3)cc2)cc1,,186.59302118411145,186.59302118411145
509167762,*Nc1ccc(Cc2ccc(NC(=O)c3cc(C(*)=O)cc(N4C(=O)C5CC=CCC5C4=O)c3)cc2)cc1,,181.6746475974942,181.6746475974942
509179600,*c1ccc2c(c1)C(=O)N(c1c(C(C)C)cc(C(c3ccccc3)(c3cc(C(C)C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C(C)C)c3)C(F)(F)F)cc1C(C)C)C2=O,,283.9356351660317,283.9356351660317
509220897,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)c(N)c4)cc3N)cc2)cc1,,172.9564409050181,172.9564409050181
509241405,*CCCCCCN1C(=O)C(=Cc2ccc(C=C3SC(=S)N(*)C3=O)cc2)SC1=S,35.37444876,,35.37444876
509577164,*CC(*)(C)C(=O)Oc1ccc(C)cc1,126.1154692,,126.1154692
509659753,*c1cccc(C(O)c2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)c1,,230.97808282712504,230.97808282712504
509959736,*CC(*)c1ccc(-c2cccc3nsnc23)cc1,,142.872432147351,142.872432147351
509992676,*Nc1ccc(/C=C/c2ccc(-c3ccc(/C=C/c4ccc(N*)cc4)cc3)cc2)cc1,,162.9852621389764,162.9852621389764
510587206,*CCOCCOCCOC(=O)C=CC(=O)NCCCCCCNC(=O)C=CC(=O)O*,,9.939638688672858,9.939638688672858
510665412,*OC(=O)C(CCSC)NC(=O)CCCCCCCCC(=O)NC(CCSC)C(=O)OC1COC2C(*)COC12,,21.691602560873434,21.691602560873434
510669742,*c1ccc(CCc2ccc(N3C(=O)C(=O)N(*)C3=O)cc2)cc1,,158.6377422769001,158.6377422769001
510815019,*CC(C)(C)COC(=O)NCCCCCCNC(=O)O*,47.60248847,,47.60248847
510908370,*CC(*)c1cc(C(C)(C)C)ccc1C,,113.1001500033094,113.1001500033094
511605655,*Nc1cccc(-c2ccc(-c3ccc(-c4cccc(N*)c4)cc3)cc2)c1,,184.31440501393809,184.31440501393809
512074662,*OP(=O)(Oc1ccc(Br)cc1)Oc1ccc(S(=O)(=O)c2ccc(*)cc2)cc1,,135.61022270369904,135.61022270369904
512260776,*CC(*)c1ccc(C(O)C(F)(F)F)cc1,,87.0458025060675,87.0458025060675
512380282,*CC(*)(C)C(=O)OC1CCCC(C)C1,,27.730243901489303,27.730243901489303
512910152,*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1CCC(C)CC,,60.69877544719566,60.69877544719566
513101692,*c1ccc(-c2ccc(-c3ccc(*)n3C)n2C)cn1,256.5965094,,256.5965094
513259550,*c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(-c5nc(*)nc(-c6ccccc6)n5)cc4)cc3)cc2)cc1,,176.29974292375482,176.29974292375482
513674501,*Oc1ccc(C(=O)OCCOCCOC(=O)c2ccc(OC(*)=O)cc2)cc1,,54.2481693574191,54.2481693574191
513989706,*Nc1ccc(C(c2ccc(N*)cc2)=c2ccc(=C(c3ccc(N)cc3)c3ccc(N)cc3)cc2)cc1,,186.1937455084044,186.1937455084044
514517104,*Nc1ccc(C(C)(C)c2cccc(C(C)(C)c3cccc(N*)c3)c2)cc1,,194.2398950504576,194.2398950504576
514560887,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(N=Cc4ccc(*)cc4)cc3)cc2)cc1,,157.76776112004882,157.76776112004882
515010874,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCC(*)=O)cc2)C(=O)OC)cc1,,45.00372904562391,45.00372904562391
515242470,*CC(*)Cc1ccccc1,,63.57957149199865,63.57957149199865
515253113,*Oc1ccc(C2(c3ccc(OC(=O)c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc(C(*)=O)cc8)cc7)CCC(C(C)(C)C)CC6)cc5)cc4)cc3)C3CC4CC(C3)CC2C4)cc1,,215.38045598048484,215.38045598048484
515420444,*CC(*)C(=O)OCCCCn1c2ccccc2c2ccccc21,,66.52450851800131,66.52450851800131
515584536,*C(=O)Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc(N9C(=O)c%10ccc(*)cc%10C9=O)cc8)cc6)C7=O)cc5)cc4)NC(=O)c4ccccc43)cc2)cc1,,230.45698398117383,230.45698398117383
516007514,*c1ccc(Oc2ccc(-c3nc4cc(Oc5ccc(NC(=O)CN6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N(CC(=O)Nc8ccc(Oc%10ccc%11nc(-c%12ccccc%12)c(*)nc%11c%10)cc8)C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)ccc4nc3-c3ccccc3)cc2)cc1,,266.5178118113617,266.5178118113617
516038607,*CC(F)(F)C(F)=C(*)Cl,,34.857699148771644,34.857699148771644
516307046,*CC(=O)NCCCCCCNC(=O)CO*,,6.993179377110209,6.993179377110209
516348325,*C(=O)Nc1c(C)cc(Cc2cc(C)c(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(N=Nc5ccc(F)cc5)c(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)c(C)c2)cc1C,,219.8731541665402,219.8731541665402
516368509,*c1ccc2c(c1)C(=O)N(c1ccc(OC(C)COc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,,170.4421023443574,170.4421023443574
516575920,*c1ccc2c(c1)c1cc(-c3sc(-c4ccc(-c5cc(CCCCCC)c(*)s5)c5nsnc45)cc3CCCCCC)ccc1n2C(CCCCCCCC)CCCCCCCC,,49.67617454363972,49.67617454363972
516647275,*OC(*)C(Cl)(Cl)Cl,,24.847539118942223,24.847539118942223
517724366,*CCCCOC(=O)CCCCCCCCC(=O)O*,,-6.185982655064436,-6.185982655064436
517814653,*N=P(*)(OCCOCCOCC)OCCOCCOCC,,-14.894060939863266,-14.894060939863266
518335451,*CC(CS(C)(=O)=O)O*,,-0.5648373705225822,-0.5648373705225822
518421541,*O[Si](C)(C)CCCCCCOC(=O)C(C)Oc1ccc(OC(=O)c2ccc(-c3ccc(OCCCCCCCCCC[Si](*)(C)C)cc3)cc2)cc1,,22.07048700307496,22.07048700307496
518799909,*CCN(*)C,,10.448310576564836,10.448310576564836
519498812,*CC(*)(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,,29.983757481964854,29.983757481964854
519962205,*CCOCCOC(=O)/C=C/C(=O)O*,,18.392880321913253,18.392880321913253
520233682,*CCCCCC(*)CCCCCCCC,,-8.092744452333136,-8.092744452333136
520243279,*Oc1ccc(OC(=O)c2ccc(-c3ccc(C(*)=O)cc3)cc2-c2ccccc2)c2ccccc12,,204.1990299501704,204.1990299501704
520514597,*c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,,221.29134631039776,221.29134631039776
520557915,*Oc1ccccc1C(=O)OC(=O)c1ccccc1OC(=O)CCCCCCCC(*)=O,,25.87822389621215,25.87822389621215
520586980,*NC1=C2C(=CC=CC2(N)N*)[C@@H](c2ccc(N)c3ccccc23)C=C1,,237.3104009440285,237.3104009440285
520661031,*c1ccc2c(c1)C(=O)N(c1cccc(Oc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c1)C2=O,,222.34147467320872,222.34147467320872
520740305,*Oc1ccc(Oc2ccc(C(=Nc3ccccc3)c3ccc(Oc4ccc(Oc5cccc(*)n5)cc4)cc3)cc2)cc1,,160.43445593395154,160.43445593395154
521246166,*Nc1cc(=O)c(N*)c(N)[nH]1,,111.35904009464276,111.35904009464276
521384312,*Oc1ccc(S(=O)(=O)c2ccc(OC3(F)C(*)(F)C(F)(F)C3(F)F)cc2)cc1,,109.6020974080161,109.6020974080161
521718706,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc(S(=O)(=O)c7ccc(Oc8ccc(C=C9CCCCC(=Cc%10ccc(*)cc%10)C9=O)cc8)cc7)cc6)cc5)CCCCCC4)cc3)cc2)cc1,,171.0063090913318,171.0063090913318
522844869,*CC(*)OC(=O)CCCC1CCCCC1,,8.682170327956555,8.682170327956555
522894499,*Nc1ccccc1-c1cccc2c(-c3ccccc3N*)cccc12,,225.31258627366333,225.31258627366333
523250559,*OC(C)CCCC(C)C(*)=O,,8.704356043777807,8.704356043777807
523651487,*C(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(NC(=O)Nc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,,202.77994392560868,202.77994392560868
523668736,*CC(*)(C)C(=O)OCCCCCCCOc1ccc2cc(C(=O)Oc3ccccc3)ccc2c1,,33.489987741519144,33.489987741519144
523674609,*Nc1cc(NC(=O)c2ccc(C(*)=O)cc2)cc(-c2nnc(-c3ccccn3)o2)c1,,161.84383024710405,161.84383024710405
523947346,*Oc1cc(C)cc(OC(=O)c2cccc(C(*)=O)c2)c1,,130.6468593619447,130.6468593619447
524444446,*CCCCCCCC(=O)OCC1(C)COC(*)OC1,,-0.8238678683919716,-0.8238678683919716
525351897,*c1ccc(-c2nnc(-c3cccc(-c4nnc(*)o4)c3)o2)cc1,,151.4986665804645,151.4986665804645
525571828,*C(=O)c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(*)s5)cc4)c4ccccc4-c4ccccc43)cc2)cc1,,229.73257768184703,229.73257768184703
525996171,*Oc1cccc(NC(=O)CCCCCCCCC(=O)Nc2ccc(*)cc2)c1,,34.261561370029085,34.261561370029085
526128388,*C(=O)Nc1ccc(Oc2ccccc2-c2ccccc2Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)cc2)cc1,,214.90132248127335,214.90132248127335
526195593,*C(=O)Nc1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(NC(=O)c6ccc7c(c6)C(=O)N(c6cccc(Oc8cccc(Oc9cccc(N%10C(=O)c%11ccc(*)cc%11C%10=O)c9)c8C#N)c6)C7=O)c5)c4C#N)c3)c2C#N)c1,,201.45996440377348,201.45996440377348
526647748,*Nc1ccc(-c2cc3ccc2CCc2ccc(c(-c4ccc(N*)cc4)c2)CC3)cc1,,188.97853338886125,188.97853338886125
527877967,*Nc1ccc(C2(c3ccc(N*)c(C)c3)CCCCC2)cc1C,,161.59258928108466,161.59258928108466
527882654,*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,,21.654382174863716,21.654382174863716
527894949,*Nc1ccc(-c2ccc(N*)c3c(N)cccc23)c2cccc(N)c12,,229.94630254192447,229.94630254192447
528293396,*CCCCCCCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*,-0.868265132,,-0.868265132
528559472,*CCC[Si](*)(C)c1cccc(C)c1,,50.37855306847269,50.37855306847269
528637709,*Nc1ccc(Oc2ccc(N*)cc2)cc1,,126.30554121730984,126.30554121730984
528781081,*CC(*)(C)C(=O)OCCNC(=O)N(CCCCCC)CC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,23.2402228,,23.2402228
528835439,*Nc1ccc2c(c1N*)C(C)(C)CC2(C)C,,188.2957362281741,188.2957362281741
528964340,*CCC[Si](C)(C)O[Si](C)(C)CCCN1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(*)C4=O)cc2C1=O,,53.23737846649601,53.23737846649601
530057519,*c1ccc(Oc2ccc(Sc3ccc(Oc4ccc(-c5ccc(*)s5)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,,165.4436357024715,165.4436357024715
530220535,*Oc1ccc2c(c1)C(C)(c1ccc(OC(=O)c3ccc(C(*)=O)cc3)cc1)CC2(C)C,,229.47379585755695,229.47379585755695
530546443,*c1ccc2c(c1)C(=O)N(c1ccc(OCCCCOc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,,111.68731274254196,111.68731274254196
530898286,*Nc1ccc(-c2cccc(-c3cc(-c4cccc(-c5cccc(N*)c5)c4)cc(-c4cccc(-c5ccccc5N)c4)c3)c2)cc1,,210.87045145748925,210.87045145748925
531021171,*c1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6nc(*)cnc6c5)cc4n3)cc2)cc1,,203.57959078495333,203.57959078495333
531044594,*C(C)C(*)O,113.5665564,,113.5665564
531093523,*OCCOC(=O)CCCC(=O)OCCOc1nc(-c2ccc(OCCCC)cc2)nc(*)c1-c1ccc(OCCCC)cc1,,36.72896111236332,36.72896111236332
531126908,*CCCCCCOC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)O*)cc3)cc2)cc1,,26.47838077766937,26.47838077766937
531544469,*Nc1ccc(-c2ccc(N*)c(C)c2)cc1C,,148.6312451416852,148.6312451416852
531780740,*CC(*)c1c(F)c(F)c(C(F)(F)F)c(F)c1F,,100.32841421744422,100.32841421744422
